"No.","Time","Source","Destination","Protocol","Length","Info","The RTT to ACK the segment was"
"98228","20.023094","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9153626 Win=5203 Len=0 TSval=1915939542 TSecr=1455334805","0.007466000,0.004660000"
"98299","20.029026","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9182480 Win=5203 Len=0 TSval=1915939544 TSecr=1455334805","0.009952000,0.008429000"
"98300","20.029113","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9203090 Win=5203 Len=0 TSval=1915939545 TSecr=1455334807","0.007072000,0.006935000"
"98301","20.029166","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=9218204 Win=5203 Len=0 TSval=1915939545 TSecr=1455334809","0.006302000"
"98302","20.029219","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9227822 Win=5203 Len=0 TSval=1915939546 TSecr=1455334809","0.005381000,0.005289000"
"98303","20.029270","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9238814 Win=5203 Len=0 TSval=1915939548 TSecr=1455334811","0.005072000,0.004855000"
"98304","20.029320","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9266294 Win=5203 Len=0 TSval=1915939548 TSecr=1455334811","0.004231000,0.003561000"
"98364","20.033632","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9275912 Win=5203 Len=0 TSval=1915939550 TSecr=1455334814","0.006435000,0.006273000"
"98365","20.033678","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9289652 Win=5203 Len=0 TSval=1915939551 TSecr=1455334814","0.006028000,0.005410000"
"98366","20.033724","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=9295148 Win=5203 Len=0 TSval=1915939552 TSecr=1455334817","0.004132000"
"98382","20.034714","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9328124 Win=5203 Len=0 TSval=1915939555 TSecr=1455334817","0.004489000,0.002578000"
"98424","20.038329","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9339116 Win=5203 Len=0 TSval=1915939556 TSecr=1455334820","0.006073000,0.005001000"
"98460","20.041263","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9354230 Win=5203 Len=0 TSval=1915939557 TSecr=1455334820","0.007164000,0.006756000"
"98461","20.041309","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9367970 Win=5203 Len=0 TSval=1915939560 TSecr=1455334821","0.005172000,0.004921000"
"98462","20.041354","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9383084 Win=5203 Len=0 TSval=1915939560 TSecr=1455334821","0.004569000,0.004394000"
"98489","20.043862","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9394076 Win=5203 Len=0 TSval=1915939560 TSecr=1455334821","0.006479000,0.006369000"
"98490","20.043909","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9411938 Win=5203 Len=0 TSval=1915939562 TSecr=1455334826","0.006093000,0.004865000"
"98522","20.046520","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9425678 Win=5203 Len=0 TSval=1915939566 TSecr=1455334826","0.006684000,0.006529000"
"98537","20.047913","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=9431174 Win=5203 Len=0 TSval=1915939566 TSecr=1455334826","0.007164000"
"98562","20.050072","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9466898 Win=5203 Len=0 TSval=1915939569 TSecr=1455334832","0.004939000,0.003884000"
"98586","20.057217","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9488882 Win=5203 Len=0 TSval=1915939571 TSecr=1455334834","0.009510000,0.008399000"
"98587","20.057263","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=9493004 Win=5203 Len=0 TSval=1915939572 TSecr=1455334834","0.008310000"
"98741","20.073417","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9506744 Win=5203 Len=0 TSval=1915939582 TSecr=1455334838","0.020310000,0.020050000"
"98742","20.073464","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9527354 Win=5203 Len=0 TSval=1915939582 TSecr=1455334838","0.013958000,0.013695000"
"98743","20.073510","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=9539720 Win=5203 Len=0 TSval=1915939583 TSecr=1455334848","0.012477000"
"98744","20.073556","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=9554834 Win=5203 Len=0 TSval=1915939587 TSecr=1455334848","0.009580000"
"98771","20.075335","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=9569948 Win=5203 Len=0 TSval=1915939589 TSecr=1455334852","0.008822000"
"98772","20.075381","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=9587810 Win=5203 Len=0 TSval=1915939591 TSecr=1455334852","0.007542000"
"98773","20.075425","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=9607046 Win=5203 Len=0 TSval=1915939591 TSecr=1455334852","0.006828000"
"98774","20.075472","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9637274 Win=5203 Len=0 TSval=1915939595 TSecr=1455334854","0.006107000,0.003071000"
"98799","20.078580","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9655136 Win=5203 Len=0 TSval=1915939596 TSecr=1455334857","0.006022000,0.005380000"
"98815","20.079606","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9672998 Win=5203 Len=0 TSval=1915939598 TSecr=1455334861","0.004792000,0.004674000"
"98841","20.081467","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9685364 Win=5203 Len=0 TSval=1915939601 TSecr=1455334863","0.005677000,0.003489000"
"98860","20.083152","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9696356 Win=5203 Len=0 TSval=1915939602 TSecr=1455334864","0.004845000,0.004334000"
"98920","20.088057","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9710096 Win=5203 Len=0 TSval=1915939604 TSecr=1455334864","0.009029000,0.008685000"
"98921","20.088105","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9723836 Win=5203 Len=0 TSval=1915939604 TSecr=1455334866","0.007698000,0.007443000"
"98922","20.088152","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=9729332 Win=5203 Len=0 TSval=1915939604 TSecr=1455334866","0.006921000"
"98923","20.088197","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9741698 Win=5203 Len=0 TSval=1915939605 TSecr=1455334869","0.005813000,0.005519000"
"98924","20.088243","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9748568 Win=5203 Len=0 TSval=1915939606 TSecr=1455334869","0.005442000,0.005304000"
"98965","20.093509","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9758186 Win=5203 Len=0 TSval=1915939610 TSecr=1455334871","0.006412000,0.006094000"
"98966","20.093556","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9771926 Win=5203 Len=0 TSval=1915939610 TSecr=1455334871","0.007298000,0.006979000"
"98967","20.093602","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9781544 Win=5203 Len=0 TSval=1915939610 TSecr=1455334871","0.006910000,0.005832000"
"99006","20.095885","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9791162 Win=5203 Len=0 TSval=1915939613 TSecr=1455334876","0.005873000,0.005649000"
"99007","20.095931","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9803528 Win=5203 Len=0 TSval=1915939613 TSecr=1455334876","0.005443000,0.005106000"
"99012","20.097572","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9813146 Win=5203 Len=0 TSval=1915939617 TSecr=1455334876","0.006586000,0.003628000"
"99013","20.097618","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9825512 Win=5203 Len=0 TSval=1915939617 TSecr=1455334879","0.003453000,0.003253000"
"99014","20.097666","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9833756 Win=5203 Len=0 TSval=1915939618 TSecr=1455334879","0.003101000,0.003012000"
"99020","20.098371","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=9850244 Win=5203 Len=0 TSval=1915939618 TSecr=1455334879","0.002695000"
"99125","20.105533","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9883220 Win=5203 Len=0 TSval=1915939622 TSecr=1455334885","0.006740000,0.006442000"
"99192","20.111400","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9899708 Win=5203 Len=0 TSval=1915939626 TSecr=1455334885","0.011608000,0.011404000"
"99193","20.111446","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9913448 Win=5203 Len=0 TSval=1915939627 TSecr=1455334885","0.010668000,0.010537000"
"99194","20.111492","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9923066 Win=5203 Len=0 TSval=1915939628 TSecr=1455334892","0.006329000,0.006214000"
"99210","20.112641","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=9942302 Win=5203 Len=0 TSval=1915939631 TSecr=1455334892","0.005580000,0.005375000"
"99211","20.112686","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=9945050 Win=5203 Len=0 TSval=1915939632 TSecr=1455334896","0.003245000"
"99229","20.116462","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=9978026 Win=5203 Len=0 TSval=1915939634 TSecr=1455334896","0.006464000,0.004551000"
"99268","20.122209","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=9991766 Win=5203 Len=0 TSval=1915939635 TSecr=1455334896","0.009799000"
"99269","20.122255","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10006880 Win=5203 Len=0 TSval=1915939636 TSecr=1455334899","0.008696000,0.008517000"
"99355","20.126787","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10015124 Win=5203 Len=0 TSval=1915939646 TSecr=1455334901","0.008385000,0.008182000"
"99365","20.127805","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10042604 Win=5203 Len=0 TSval=1915939647 TSecr=1455334901","0.008255000,0.005388000"
"99366","20.127851","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10050848 Win=5203 Len=0 TSval=1915939647 TSecr=1455334912","0.001998000,0.001865000"
"99495","20.138130","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10063214 Win=5203 Len=0 TSval=1915939648 TSecr=1455334912","0.011834000,0.011657000"
"99496","20.138175","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=10067336 Win=5203 Len=0 TSval=1915939648 TSecr=1455334912","0.011568000"
"99497","20.138219","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10085198 Win=5203 Len=0 TSval=1915939652 TSecr=1455334914","0.009029000,0.009991000"
"99498","20.138263","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10097564 Win=5203 Len=0 TSval=1915939652 TSecr=1455334914","0.009790000,0.009591000"
"99499","20.138309","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=10103060 Win=5203 Len=0 TSval=1915939652 TSecr=1455334914","0.008587000"
"99560","20.142530","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10123670 Win=5203 Len=0 TSval=1915939654 TSecr=1455334918","0.011120000,0.010550000"
"99561","20.142574","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=10127792 Win=5203 Len=0 TSval=1915939654 TSecr=1455334918","0.010388000"
"99562","20.142619","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10137410 Win=5203 Len=0 TSval=1915939659 TSecr=1455334919","0.009709000,0.009532000"
"99563","20.142664","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10171760 Win=5203 Len=0 TSval=1915939660 TSecr=1455334919","0.008973000,0.006984000"
"99581","20.143766","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10186874 Win=5203 Len=0 TSval=1915939662 TSecr=1455334925","0.004888000,0.004653000"
"99582","20.143812","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10196492 Win=5203 Len=0 TSval=1915939664 TSecr=1455334925","0.004266000,0.004102000"
"99583","20.143856","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10223972 Win=5203 Len=0 TSval=1915939665 TSecr=1455334927","0.003172000,0.002171000"
"99608","20.145553","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10232216 Win=5203 Len=0 TSval=1915939665 TSecr=1455334927","0.003514000,0.003399000"
"99637","20.147797","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10247330 Win=5203 Len=0 TSval=1915939666 TSecr=1455334930","0.004651000,0.004236000"
"99697","20.151110","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10266566 Win=5203 Len=0 TSval=1915939669 TSecr=1455334930","0.006551000,0.006257000"
"99698","20.151158","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=10274810 Win=5203 Len=0 TSval=1915939669 TSecr=1455334930","0.005835000"
"99699","20.151206","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10292672 Win=5203 Len=0 TSval=1915939670 TSecr=1455334933","0.004280000,0.003699000"
"99725","20.153216","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10310534 Win=5203 Len=0 TSval=1915939673 TSecr=1455334935","0.003105000,0.002736000"
"99811","20.161674","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10328396 Win=5203 Len=0 TSval=1915939674 TSecr=1455334938","0.010331000,0.009877000"
"99812","20.161720","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=10339388 Win=5203 Len=0 TSval=1915939674 TSecr=1455334938","0.009512000"
"99829","20.163946","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10373738 Win=5203 Len=0 TSval=1915939683 TSecr=1455334938","0.007757000,0.008591000"
"99830","20.163994","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10397096 Win=5203 Len=0 TSval=1915939684 TSecr=1455334940","0.006620000,0.006276000"
"99898","20.170874","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10412210 Win=5203 Len=0 TSval=1915939686 TSecr=1455334949","0.008244000,0.007468000"
"99921","20.172517","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=10419080 Win=5203 Len=0 TSval=1915939688 TSecr=1455334949","0.008079000"
"99922","20.172588","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=10439690 Win=5203 Len=0 TSval=1915939689 TSecr=1455334949","0.006694000"
"99923","20.172633","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10468544 Win=5203 Len=0 TSval=1915939691 TSecr=1455334951","0.005599000,0.004398000"
"99967","20.176650","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10493276 Win=5203 Len=0 TSval=1915939695 TSecr=1455334956","0.007065000,0.005572000"
"99968","20.176698","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=10496024 Win=5203 Len=0 TSval=1915939695 TSecr=1455334960","0.003613000"
"99994","20.178448","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10518008 Win=5203 Len=0 TSval=1915939697 TSecr=1455334960","0.004864000,0.004186000"
"100019","20.180636","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10556480 Win=5203 Len=0 TSval=1915939701 TSecr=1455334962","0.005814000,0.002601000"
"100052","20.182562","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=10559228 Win=5203 Len=0 TSval=1915939701 TSecr=1455334962","0.004437000"
"100090","20.185734","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10585334 Win=5203 Len=0 TSval=1915939704 TSecr=1455334966","0.005665000,0.005304000"
"100118","20.189495","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10597700 Win=5203 Len=0 TSval=1915939708 TSecr=1455334968","0.007524000,0.007436000"
"100119","20.189540","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10619684 Win=5203 Len=0 TSval=1915939708 TSecr=1455334968","0.005773000,0.004541000"
"100149","20.195082","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10630676 Win=5203 Len=0 TSval=1915939709 TSecr=1455334973","0.009563000,0.008738000"
"100150","20.195128","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=10634798 Win=5203 Len=0 TSval=1915939709 TSecr=1455334973","0.008651000"
"100221","20.200393","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10652660 Win=5203 Len=0 TSval=1915939717 TSecr=1455334973","0.013012000,0.012793000"
"100222","20.200437","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=10658156 Win=5203 Len=0 TSval=1915939717 TSecr=1455334973","0.006249000"
"100223","20.200481","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=10663652 Win=5203 Len=0 TSval=1915939718 TSecr=1455334983","0.004674000"
"100269","20.204380","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10691132 Win=5203 Len=0 TSval=1915939723 TSecr=1455334983","0.007945000,0.006957000"
"100280","20.205628","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10713116 Win=5203 Len=0 TSval=1915939725 TSecr=1455334988","0.004134000,0.003583000"
"100281","20.205676","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=10719986 Win=5203 Len=0 TSval=1915939725 TSecr=1455334988","0.002558000"
"100307","20.207624","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=10728230 Win=5203 Len=0 TSval=1915939727 TSecr=1455334990","0.004106000"
"100375","20.215659","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10770824 Win=5203 Len=0 TSval=1915939732 TSecr=1455334990","0.012045000,0.008382000"
"100418","20.218531","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=10791434 Win=5203 Len=0 TSval=1915939734 TSecr=1455334997","0.007922000"
"100449","20.221786","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10829906 Win=5203 Len=0 TSval=1915939740 TSecr=1455334997","0.010641000,0.004625000"
"100478","20.224543","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10851890 Win=5203 Len=0 TSval=1915939741 TSecr=1455334998","0.007036000,0.006215000"
"100486","20.225276","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=10854638 Win=5203 Len=0 TSval=1915939744 TSecr=1455335006","0.005011000"
"100515","20.227922","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=10869752 Win=5203 Len=0 TSval=1915939747 TSecr=1455335006","0.006950000"
"100554","20.229803","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=10909598 Win=5203 Len=0 TSval=1915939747 TSecr=1455335006","0.004802000"
"100671","20.237389","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=10932956 Win=5203 Len=0 TSval=1915939756 TSecr=1455335012","0.011146000,0.010858000"
"100672","20.237436","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10943948 Win=5203 Len=0 TSval=1915939757 TSecr=1455335012","0.010623000,0.010356000"
"100710","20.240156","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10967306 Win=5203 Len=0 TSval=1915939760 TSecr=1455335021","0.004847000,0.002316000"
"100734","20.243086","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=10987916 Win=5203 Len=0 TSval=1915939762 TSecr=1455335025","0.004803000,0.004280000"
"100770","20.244997","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=11026388 Win=5203 Len=0 TSval=1915939765 TSecr=1455335025","0.005858000,0.002150000"
"100798","20.246832","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=11031884 Win=5203 Len=0 TSval=1915939765 TSecr=1455335028","0.003500000"
"100799","20.246881","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=11048372 Win=5203 Len=0 TSval=1915939767 TSecr=1455335030","0.003019000,0.002783000"
"100822","20.248498","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=11068982 Win=5203 Len=0 TSval=1915939768 TSecr=1455335030","0.003728000,0.003324000"
"100873","20.253516","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=11085470 Win=5203 Len=0 TSval=1915939771 TSecr=1455335032","0.007679000,0.007430000"
